Store Name,Store Location,Address,City,State,Zip Code,Latitude,Longitude,County
Rockaway,SEC I-80 & Hwy 15,381 Mount Hope Ave,Rockaway,NJ,07866-1645,40.9070198,-74.5468854,Morris County
North Bergen Commons,SWC Tonnelle Ave & 74th St,7101 Tonnelle Ave,North Bergen,NJ,07047-4507,40.8015457,-74.0221824,Hudson County
Farmingdale,NEC Rt 110 & Milbar Blvd,100 Willow Park Ctr,Farmingdale,NY,11735-1001,40.7510804,-73.4192307,Suffolk County
La Quinta,SEC Washington St & Hwy 111,78935 US Hwy 111,La Quinta,CA,92253-2072,33.7085535,-116.2904063,Riverside County
Sherwood,SEC SW Tualatin Sherwood & Rt 99,21365 SW Baler Way,Sherwood,OR,97140-8989,45.3660059,-122.838367,Washington County
Redlands,NEC Alabama & Lugonia Ave,27320 W Lugonia Ave,Redlands,CA,92374-2041,34.0720838,-117.2074512,San Bernardino County
Simpsonville,NEC Fairview Rd & Harrison Bridge,694 Fairview Rd,Simpsonville,SC,29680-6708,34.7060115,-82.2601723,Greenville County
Abingdon,NWC Rt 24 & I-95,403 Constant Friendship Blvd,Abingdon,MD,21009-2566,39.4597162,-76.3166657,Harford County
Durham,SWC Shannon Rd & US Hwy 15-501,4037 Durham Chapel Hill Blvd,Durham,NC,27707-2516,35.966045,-78.9587215,Durham County
Gainesville,SEC Linton Hall Rd & US Hwy 29,13301 Gateway Center Dr,Gainesville,VA,20155-2984,38.7941452,-77.6068581,Prince William County
Leesburg,NEC US Hwy 15 & Edwards Ferry Rd,1200 Edwards Ferry Rd,Leesburg,VA,20176-3318,39.1160649,-77.5352439,Loudoun County
York West,NWC PA Hwy 74 & York Crossing Dr,2251 York Crossing Dr,York,PA,17408-4753,39.9646677,-76.7787222,York County
Covington,SEC LA Hwy 21 & I-12,69320 Highway 21,Covington,LA,70433-7220,30.4422817,-90.1399519,St Tammany Parish
Port Arthur,SEC US 69 & TX Hwy 365,3100 Highway 365 Ste 90,Port Arthur,TX,77642-7796,29.9481237,-93.9894991,Jefferson County
Bloomington,SEC E. 3rd St. (SR 46) & College Mall Rd,2966 E 3rd St,Bloomington,IN,47401-5424,39.1617523,-86.4942047,Monroe County
Chicago South Pulaski,NEC S Pulaski & 45th St,4433 S Pulaski Rd,Chicago,IL,60632-4010,41.8124706,-87.7219885,Cook County
Kohler,SWC I-43 & Rt 28,4085 State Highway 28,Sheboygan Falls,WI,53085-2848,43.7161506,-87.7670705,Sheboygan County
Shorewood,NWC Rt 59 & Vertin Blvd,1111 Brook Forest Ave,Shorewood,IL,60404-8845,41.5407612,-88.1995035,Will County
Willowbrook,NEC Rt 83 & Midway Dr,7601 Kingery Hwy,Willowbrook,IL,60527-5538,41.7496139,-87.9428468,Dupage County
Vancouver NW,SEC NE Hazel Del Ave & NW 93th St,8801 NE Hazel Dell Ave,Vancouver,WA,98665-8145,45.6861077,-122.6688848,Clark County
West Hollywood,SWC LaBrea Ave & Santa Monica Blvd,"7100 Santa Monica Blvd, STE 201",West Hollywood,CA,90046-5896,34.0902545,-118.3447075,Los Angeles County
Hicksville,NWC Broadway & W John St,2003 Broadway Mall,Hicksville,NY,11801-2719,40.7720024,-73.5331426,Nassau County
Jersey City,NWC Washington Blvd & 14th St,100 14th St,Jersey City,NJ,07310-1202,40.7326038,-74.036007,Hudson County
Mt Vernon,SWC Garden Ave & Sandford Blvd,500 East Sandford Blvd,Mount Vernon,NY,10550-4784,40.9005924,-73.8184368,Westchester County
Norridge,NWC Irving Park Blvd & Harlem,4050 N Harlem Ave,Norridge,IL,60706-1202,41.9540748,-87.8078672,Cook County
Chicago South Loop,NWC Roosevelt & Clark,1154 S Clark St,Chicago,IL,60605-2159,41.8682508,-87.6311201,Cook County
Prince Georges Plaza,NWC Rt 410 & Belcrest Rd,3500 East West Hwy Ste 1200,Hyattsville,MD,20782-5003,38.9686274,-76.9575033,Prince George's County
Conway,SEC I-40 & Hwy 64 East,501 Elsinger Blvd,Conway,AR,72032-4717,35.086279,-92.41445,Faulkner County
Raleigh Central,NWC I-440 & Six Forks Rd,4191 The Circle at North Hills St,Raleigh,NC,27609-5712,35.8359573,-78.6419982,Wake County
Skyline,SWC Rt 7 & S George Mason Dr,5115 Leesburg Pike,Falls Church,VA,22041-3207,38.8444964,-77.1186771,Fairfax County
Cypress,SEC Hwy 290 & Spring-Cypress Rd,25901 Highway 290,Cypress,TX,77429-1099,29.9692022,-95.6961805,Harris County
West Milwaukee,SWC Miller Pkwy & Greenfield Ave,1501 Miller Park Way,West Milwaukee,WI,53214-3654,43.0152193,-87.9702096,Milwaukee County
South Elgin,NWC Randall Rd & Silver Glen Rd,530 Randall Rd,South Elgin,IL,60177-3315,41.9759558,-88.3437816,Kane County
Forestville,NWC Pennsylvania Ave & Donnell Dr,3101 Donnell Dr,District Heights,MD,20747-3204,38.8489873,-76.8870333,Prince George's County
Boston South Bay,SWC I-93 & Southampton St,7 Allstate Rd,Dorchester,MA,02125-1663,42.3258363,-71.0633412,Suffolk County
West Des Moines SW,NWC I-35 & George M Civic Pkwy,5405 Mills Civic Pkwy,West Des Moines,IA,50266-5303,41.5618221,-93.7792806,Polk County
South Bend,NEC US 20 Bypass & Miami St,1400 E Ireland Rd,South Bend,IN,46614-3452,41.6273845,-86.2290537,St Joseph County
Warrenville,SWC Winfield Rd & Diehl Rd,28201 Diehl Rd,Warrenville,IL,60555-3934,41.8007318,-88.1694441,Dupage County
Houston Tomball North,NWC State Hwy 249 & FM 2920,14302 FM 2920 Rd,Tomball,TX,77377-5504,30.0803319,-95.7362181,Harris County
South Mountain,NWC 24th St & Baseline,2140 E Baseline Rd,Phoenix,AZ,85042-6910,33.3795711,-112.0348877,Maricopa County
Hanford,SWC 12th Ave & Lacey Blvd,140 N 12th Ave,Hanford,CA,93230-5971,36.3238066,-119.6763187,Kings County
Collierville,NWC New Byhalia Rd & Poplar Ave,325 New Byhalia Rd,Collierville,TN,38017-3705,35.0502592,-89.6908557,Shelby County
Katy West,NWC Grand Pkwy & Westheimer Pkwy,23710 Westheimer Pkwy,Katy,TX,77494-3605,29.7362647,-95.776226,Fort Bend County
Savannah,NWC Middleground Rd & Rte 204,14065 Abercorn St,Savannah,GA,31419-1964,31.9846093,-81.1746777,Chatham County
Columbus,NWC Marr Rd & US 31,1865 N National Rd,Columbus,IN,47201-5194,39.2189398,-85.8846702,Bartholomew County
Mundelein,NWC SR 83 & SR 60,3100 W IL Route 60,Mundelein,IL,60060-4267,42.284168,-88.044461,Lake County
Munster,NEC Calumet Ave & Broadmoor Ave,8005 Calumet Ave,Munster,IN,46321-1217,41.5675508,-87.50674,Lake County
Osage Beach,NEC US 54 & SR 42,919 Highway D,Osage Beach,MO,65065-3169,38.16112,-92.6029339,Miller County
Latham,NWC I-87 & NY 7,675 Troy Schenectady Rd,Latham,NY,12110-2459,42.7562571,-73.770467,Albany County
North Haven,NWC Universal Dr & Montowese Ave,200 Universal Dr N,North Haven,CT,06473-3156,41.3502856,-72.8717409,New Haven County
Mount Laurel,NWC I-295 & Hwy 38,4 Centerton Rd,Mount Laurel,NJ,08054-6102,39.967915,-74.9145936,Burlington County
Kissimmee West,NEC 192 & Rt 535,4795 W Irlo Bronson Memorial Hwy,Kissimmee,FL,34746-5332,28.3320684,-81.4711983,Osceola County
Jonesboro,NEC E Highland Dr & US 49,3000 E Highland Dr,Jonesboro,AR,72401-6321,35.8232943,-90.6641677,Craighead County
Flowood,NEC Old Fannin Rd & Hwy 25,170 Promenade Blvd,Flowood,MS,39232-8017,32.3435536,-90.0611652,Rankin County
Jacksonville East,SEC Hodges Blvd & Beach Blvd,13740 Beach Blvd,Jacksonville,FL,32224-1208,30.2859944,-81.4549481,Duval County
Burleson,NWC FM 731 ext & Hwy 174,200 NW John Jones Dr,Burleson,TX,76028-5615,32.5239983,-97.3493116,Johnson County
Columbia Garners Ferry,SWC Garners Ferry Rd & Pelham,6090A Garners Ferry Rd,Columbia,SC,29209-0600,33.9814169,-80.9689093,Richland County
Chicago Brickyard,SWC Diversey Ave & Narragansett,6525 W Diversey Ave,Chicago,IL,60707-2312,41.9299378,-87.7897876,Cook County
Oak Creek,SWC S Howell Ave & Centennial Dr,8989 S Howell Ave,Oak Creek,WI,53154-3803,42.8823458,-87.9163293,Milwaukee County
Albany,SEC Eastshore Rd & Buchanan St,1057 Eastshore Hwy,Albany,CA,94710-1011,37.8826743,-122.3064624,Alameda County
San Jose Oakridge,NEC Blossom Hill Rd & Santa Teresa Blvd,879 Blossom Hill Rd,San Jose,CA,95123-1213,37.252379,-121.860588,Santa Clara County
Westminster,NWC US 36 & Church Ranch Blvd,10445 Reed St,Westminster,CO,80021-6063,39.886487,-105.0788494,Jefferson County
South Plainfield,NEC Stelton Rd & New Durham Rd,5000 Hadley Center Dr,South Plainfield,NJ,07080-1135,40.5482354,-74.4265206,Middlesex County
Plainville,SWC Rt 1 & I-495,91 Taunton St,Plainville,MA,02762-1207,42.0341133,-71.3100599,Norfolk County
Forest Hill,SEC Chippenham Pky & Forest Hill,7107 Forest Hill Ave,Richmond,VA,23225-1501,37.534625,-77.5275101,
Apex,SWC Hwy 55 & Hwy 64,1201 Beaver Creek Commons Dr,Apex,NC,27502-3922,35.7443056,-78.8776922,Wake County
Ft Wayne NE,NWC Stellhorn & Maplecrest,6119 Stellhorn Rd,Fort Wayne,IN,46815-5357,41.1225183,-85.0634662,Allen County
Viera,SWC I-95 & Wickham Rd,8455 N Wickham Rd,Melbourne,FL,32940-6607,28.2277362,-80.7198137,Brevard County
Royal Palm Beach,NWC Okeechobee Blvd & Rt 7,10155 Okeechobee Blvd,West Palm Beach,FL,33411-1404,26.7113334,-80.2029224,Palm Beach County
Santa Ana NW,NWC Bristol & 17th St,1441 W 17th St,Santa Ana,CA,92706-3301,33.7618272,-117.888112,Orange County
Greer,NEC Wade Hampton Blvd & Ruther Rd,6025 Wade Hampton Blvd,Taylors,SC,29687-5334,34.9379347,-82.2792042,Greenville County
Glen Burnie North,SEC Ritchie Hwy & Rte 710,6717 Ritchie Hwy,Glen Burnie,MD,21061-2318,39.190256,-76.6099482,Anne Arundel County
Altoona,SEC US 65 & 8th St SW,3414 8th St SW,Altoona,IA,50009-1024,41.6413568,-93.504228,Polk County
Sugarcreek Township,SEC Wilmington Pike & Feed Wire Rd,4341 Feedwire Rd,Dayton,OH,45440-3970,39.6583593,-84.1047472,Greene County
Lake Park/Palm Beach Gardens,SEC Congress Ave & Northlake Blvd,500 N Congress Ave,Lake Park,FL,33403-3802,26.805156,-80.082842,Palm Beach County
Revere,SWC Winthrop & Tomasello Ave,36 Furlong Dr,Revere,MA,02151-4006,42.3999939,-70.9998793,Suffolk County
Wichita Far West,SWC Maple St & Ridge Rd,7575 Maple St,Wichita,KS,67209-2013,37.6777283,-97.4317831,Sedgwick County
Wichita NE,NWC Greenwich Rd & E 21st St,10800 E 21st St N,Wichita,KS,67206-3542,37.7244456,-97.2120588,Sedgwick County
Wichita NW,NWC Maize Rd & Central Park,2727 N Maize Rd,Wichita,KS,67205-7311,37.7325228,-97.4654067,Sedgwick County
Fairfield Township,NEC Bypass 4 & Fox Hwy,3369 Princeton Rd,Hamilton,OH,45011-5389,39.3880491,-84.5047543,Butler County
Federal Way,SEC Hwy 99 & S. 320 St,2201 S Commons,Federal Way,WA,98003-6023,47.3133849,-122.3054329,King County
Medford,NEC Long Island Expry & Rt 112,2975 Horseblock Rd,Medford,NY,11763-2526,40.8244921,-72.9888398,Suffolk County
Morgantown,SEC I-79 & Chaplin Rd,5001 University Towne Center Dr,Morgantown,WV,26501-2267,39.6493955,-80.0003752,Monongalia County
Streamwood,SEC Rt 59 & Irving Park Rd,1001 Sutton Rd,Streamwood,IL,60107-2332,42.0172669,-88.2002389,Cook County
Decatur,SWC US 51 & Mound Rd,355 W Mound Rd,Decatur,IL,62526-1965,39.8900432,-88.9590411,Macon County
Town And Country,SWC Clayton Rd & Woodsmill Rd,1272 Town And Country Crossing Dr,Chesterfield,MO,63017-0605,38.6201438,-90.5177033,St Louis County
Four Points,NEC FM 2222 & FM 620,11220 FM 2222,Austin,TX,78730-1001,30.1746653,-97.9294866,Hays County
Mt Kisco,NWC Bedford Rd & Preston Way,195 N Bedford Rd Ste A,Mount Kisco,NY,10549-1104,41.2160686,-73.7202163,Westchester County
Orange,NWC Hwy 1 & Dogwood Rd,25 Boston Post Rd,Orange,CT,06477-3203,41.2807594,-72.9877409,New Haven County
Trumbull,SEC SR 8 & SR 15,120 Hawley Ln,Trumbull,CT,06611-5347,41.2341613,-73.1518807,Fairfield County
Bonney Lake,NEC SR 410 & 192nd Ave,9400 192nd Ave E,Bonney Lake,WA,98391-8564,47.1725361,-122.1722624,Pierce County
Fontana North,NEC I-15 & Summit Ave,15272 Summit Ave,Fontana,CA,92336-0231,34.1526312,-117.4724598,San Bernardino County
Gilbert SE,NWC Power Rd & Ray Rd,5110 S Power Rd,Mesa,AZ,85212-4201,33.3231984,-111.6900677,Maricopa County
Gilbert SW,NEC Gilbert Rd & Germann Rd,3931 S Gilbert Rd,Gilbert,AZ,85297-7004,33.2789058,-111.7859271,Maricopa County
Eastvale,NWC Limonite Ave & I-15,12471 Limonite Ave,Mira Loma,CA,91752-2457,33.9784422,-117.5544035,Riverside County
Waxahachie,NEC Hwy 77 & US Hwy 287,1316 N Highway 77,Waxahachie,TX,75165-5116,32.4216765,-96.8369678,Ellis County
Franklin,NWC Columbia Ave & Mack Hatcher,3064 Columbia Ave,Franklin,TN,37064-7424,35.8930733,-86.8769829,Williamson County
Atlanta Edgewood,SEC Moreland Ave & Caroline St,1275 Caroline St NE,Atlanta,GA,30307-2705,33.756888,-84.3459351,Dekalb County
Leominster,NWC Harvard St & Orchard Hill Dr,86 Orchard Hill Park Dr,Leominster,MA,01453-7020,42.5276038,-71.7139554,Worcester County
Sanford,NEC Town Center Blvd & SR 417,1201 WP Ball Blvd,Sanford,FL,32771-7204,28.797932,-81.3367906,Seminole County
Seven Springs,SEC SR 54 & Little Rd,2900 Little Rd,Trinity,FL,34655-4420,28.2009613,-82.6638011,Pasco County
Mechanicsville,NEC I-295 & Cold Harbor Rd,7235 Bell Creek Rd,Mechanicsville,VA,23111-3541,37.5997961,-77.3513066,Hanover County
Hilliard,NEC I-270 & Hilliard Cemetery Rd,4211 Trueman Blvd,Hilliard,OH,43026-2480,40.0383665,-83.1239117,Franklin County
Middle River,NWC Martin Blvd & Middle River Rd,1330 Martin Blvd,Middle River,MD,21220-4104,39.3350537,-76.4488853,Baltimore County
Hartland Township,NWC US 23 & Hwy M-59,10025 E Highland Rd,Howell,MI,48843-1879,42.6356026,-83.7569453,Livingston County
Whitehall,SEC E Broad St & Robinwood Ave,3955 E Broad St,Whitehall,OH,43213-1130,39.9708562,-82.8952759,Franklin County
Tallahassee North,NEC Thomasville & Bradfrdville,3700 Bradfordville Rd,Tallahassee,FL,32309-1943,30.5610264,-84.2148498,Leon County
Jacksonville St Johns,NWC I-295 & J Turner Butler,4567 River City Dr,Jacksonville,FL,32246-7411,30.2604628,-81.5248655,Duval County
Houston Meyerland,SWC Loop 610 & Beechnut St,300 Meyerland Plaza Mall,Houston,TX,77096-1611,29.6870582,-95.4621162,Harris County
Aurora Saddle Rock,NEC E-470 & Gartrell Rd,7400 S Gartrell Rd,Aurora,CO,80016-4236,39.5812327,-104.7220796,Arapahoe County
St Joseph,NEC N Belt Hwy & Cook Rd,5201 N Belt Hwy,St. Joseph,MO,64506-1297,39.8115839,-94.813246,Buchanan County
Graceland,NWC N High St & Morse Rd,55 Graceland Blvd,Columbus,OH,43214-7508,40.0649589,-83.0211638,Franklin County
San Antonio Westover,NWC Loop 410 & Hwy 151,8223 State Highway 151,San Antonio,TX,78245-2104,29.4391056,-98.6495241,Bexar County
Redondo Beach,SWC Artesia Blvd & Kingsdale Ave,1601 Kingsdale Ave,Redondo Beach,CA,90278-3928,33.8689367,-118.3578369,Los Angeles County
Weatherford,SEC I-20 & Hwy 171/S Main St,122 E Interstate 20,Weatherford,TX,76087-8556,32.7303146,-97.7846214,Parker County
Georgetown,SWC State Hwy 29 & I-35,1021 W University Ste B3,Georgetown,TX,78628-5339,30.6306001,-97.6987216,Williamson County
Brentwood,NEC I-65 & Old Hickory Blvd,780 Old Hickory Blvd,Brentwood,TN,37027-4527,36.0430829,-86.7787505,Davidson County
San Jose Story Road,SEC King Rd & Story Rd,1750 Story Rd,San Jose,CA,95122-1921,37.3400163,-121.8400617,Santa Clara County
Staten Island,NEC Veterans Rd W & Arthur Kill Rd,2900 Veterans Rd W,Staten Island,NY,10309-2500,40.5286956,-74.2326443,Richmond County
Lanham,SEC SR 450 & Lottsford Vista Rd,10401 Martin Luther King Jr Hwy,Bowie,MD,20720-4201,38.9535305,-76.825027,Prince George's County
Lake Worth,NWC Hwy 199 & NW Centre Dr,6604 Lake Worth Blvd,Lake Worth,TX,76135-3000,32.8140845,-97.4300548,Tarrant County
Bedford,SWC Rt 3 & F. E. Everett Tpke,220 S River Rd,Bedford,NH,03110-6819,42.9403678,-71.4738244,Hillsborough County
Omaha North,SWC 72nd St & Sorenson Pkwy,6636 N 73rd Plz,Omaha,NE,68122-1803,41.3192151,-96.0274784,Douglas County
Asheville South,NEC I-26 & Airport Rd,15 McKenna Rd,Arden,NC,28704-9201,35.4491995,-82.5364722,Buncombe County
Grand Rapids East,SWC I-96 & 28th St,5120 28th St SE,Grand Rapids,MI,49512-2049,42.9127018,-85.5413931,Kent County
Grand Rapids South,SEC Kalamazoo Ave & M-6,1925 Marketplace Dr SE,Caledonia,MI,49316-8511,42.8448394,-85.6178576,Kent County
North Olmsted,NEC Brookpark & Great Northern,24646 Brookpark Rd,North Olmsted,OH,44070-3482,41.4199272,-81.8947041,Cuyahoga County
Dumfries,SEC Hwy 234 & Stockbridge Dr,4310 Fortuna Center Plz,Dumfries,VA,22025-1538,38.5977722,-77.3327999,Prince William County
Clovis NW,NEC Herndon Ave & N Willow Ave,695 W Herndon Ave,Clovis,CA,93612-0104,36.8403069,-119.7283315,Fresno County
Whittier,SWC Whittier Blvd & Santa Gertrudes Ave,15614 Whittwood Ln,Whittier,CA,90603-2324,33.9429197,-117.9967419,Los Angeles County
Northridge,SWC Balboa Blvd & Nordhoff St,8999 Balboa Blvd,Northridge,CA,91325-2608,34.234506,-118.5033536,Los Angeles County
Arvada South,NWC W 50th Ave & Kipling Pkwy,5071 Kipling St,Wheat Ridge,CO,80033-2251,39.7886304,-105.1130285,Jefferson County
Davie,NEC Stirling Rd & University Dr,5800 S University Dr,Davie,FL,33328-6102,26.0484733,-80.2498554,Broward County
Lone Tree,SEC Lincoln Ave & S Yosemite St,10001 Commons St,Lone Tree,CO,80124-5547,39.5350705,-104.8843351,Douglas County
Monroe,SWC Rt 17 & Larkin Dr,128 Bailey Farm Rd,Monroe,NY,10950-4949,41.3169742,-74.1522183,Orange County
Andover,SWC Bunker Lake Blvd & Martin St,2000 Bunker Lake Blvd NW,Andover,MN,55304-4014,45.2169326,-93.3163826,Anoka County
Carson North,NEC S. Avalon Blvd and E Dominguez St,20700 S Avalon Blvd,Carson,CA,90746-3701,33.8419297,-118.2605345,Los Angeles County
Evans,NEC Washington Rd & Owens Rd,4223 Washington Rd,Evans,GA,30809-3069,33.527018,-82.1178009,Columbia County
New Lenox,SWC Rt 30 & Garfield,2370 E Lincoln Hwy,New Lenox,IL,60451-9533,41.5066607,-87.9210334,Will County
Glenwood Springs,SEC Devereux Rd & Midland Ave,110 W Meadows Dr,Glenwood Springs,CO,81601-9516,39.55599,-107.3428598,Garfield County
Santa Clarita East,SEC AntelopeValleyFrwy & GoldenValleyRd,19105 Golden Valley Rd,Santa Clarita,CA,91387-1428,34.3945769,-118.4647391,Los Angeles County
Albuquerque NE,SEC I-25 & Paseo del Norte,6100 Paseo Del Norte NE,Albuquerque,NM,87113-1512,35.1721639,-106.5819647,Bernalillo County
Orlando East,SWC University Blvd & Goldenrod,3770 N Goldenrod Rd,Winter Park,FL,32792-8832,28.5947144,-81.2876694,Orange County
Allen Park,SWC I-94 & Oakwood Blvd,3100 Fairlane Dr,Allen Park,MI,48101-2870,42.2850436,-83.2073615,Wayne County
University Parkway,SWC I-75 & University Pkwy,101 N Cattlemen Rd,Sarasota,FL,34243-4700,27.3869366,-82.4584497,Sarasota County
Tinley Park,SWC I-80 & Harlem Ave,7300 191st St,Tinley Park,IL,60487-9361,41.5452298,-87.7963411,Will County
Atlanta Perimeter,NEC Perimeter Ctr & Crown Pt Pkwy,100 Perimeter Center Pl,Atlanta,GA,30346-1204,33.9298442,-84.3402163,Dekalb County
Burlington,NWC I-40/85 & University Dr,1475 University Dr,Burlington,NC,27215-8768,36.0662241,-79.5196313,Alamance County
Webster,SWC SR 104 & Holt Rd,1050 Ridge Rd,Webster,NY,14580-2908,43.2109486,-77.4506558,Monroe County
Tampa Central Walter's Crossing,NWC I-275 & Dale Mabry Hwy,1544 N Dale Mabry Hwy,Tampa,FL,33607-2551,27.9565611,-82.508732,Hillsborough County
Des Moines North,NWC Merle Hay Rd & Douglas Ave,5901 Douglas Ave,Des Moines,IA,50322-3303,41.6297291,-93.7000036,Polk County
Fort Worth Central,NEC 7th St & Carroll St,301 Carroll St,Fort Worth,TX,76107-1956,32.7559588,-97.3536165,Tarrant County
Overland Park West,SEC Quivira Rd & 97th St,11501 W 97th St,Overland Park,KS,66214-2289,38.9508481,-94.7197503,Johnson County
Massillon,NEC Lincoln Way & Tremont Ave,1980 Lincoln Way E,Massillon,OH,44646-6965,40.8013119,-81.4974869,Stark County
Milford,NEC I-95 & Rt 1,1191 Boston Post Rd,Milford,CT,06460-2763,41.2347305,-73.0381661,New Haven County
West St Paul,SEC S Robert St & Lothenbach Ave,1750 Robert St S,West St Paul,MN,55118-3919,44.8933013,-93.07787,Dakota County
St John,SEC US 41 & 97th Ln,9885 Wicker Ave,St John,IN,46373-9413,41.439197,-87.4673146,Lake County
Huntington Beach East,SWC Brookhurst St & Adams Ave,9882 Adams Ave,Huntington Beach,CA,92646-4808,33.6710088,-117.9562442,Orange County
Denver Stapleton,NEC I-270 & Quebec St,7930 Northfield Blvd,Denver,CO,80238-3527,39.7834539,-104.8955498,Denver County
Chattanooga North,SWC Rt 153 & Winding Ln,5579 Highway 153,Hixson,TN,37343-3748,35.1462072,-85.2521191,Hamilton County
Hattiesburg,NWC US 98 & Weathersby Dr N,6143 U S Highway 98,Hattiesburg,MS,39402-8533,31.3239209,-89.3845018,Lamar County
John's Creek,SEC Brookwood Rd & Peachtree Pkwy,2625 Peachtree Pkwy,Suwanee,GA,30024-1048,34.0972222,-84.1724704,Forsyth County
Knoxville North,SWC New Harvest Ln & Washington Pike,5405 Washington Pike,Knoxville,TN,37918-7004,36.0369916,-83.8885125,Knox County
Lady Lake,SWC US 441 & Rolling Acres Rd,716 N US Highway 441,The Villages,FL,32159-3194,28.9333282,-81.9405488,Lake County
Lee County,SEC I-75 & Alico Rd,10000 Gulf Center Dr,Fort Myers,FL,33913-8961,26.4832538,-81.7871934,Lee County
Midwest City,NWC I-40 & Midwest Blvd,7305 SE 29th St,Midwest City,OK,73110-6122,35.4374695,-97.3960672,Oklahoma County
Mt Dora,SEC US 441 & Eudora Rd,17450 US Highway 441,Mount Dora,FL,32757-6748,28.8192319,-81.6683649,Lake County
Naples North,SEC I-75 & Immokalee Rd,2415 Tarpon Bay Blvd,Naples,FL,34119-8764,26.2701692,-81.7396112,Collier County
Pinellas Park,SWC US 19 & Park Blvd,7150 US 19 N,Pinellas Park,FL,33781-4600,27.8371564,-82.6821753,Pinellas County
Wellington South,NEC US 441 & Lantana Rd,5900 State Rd 7,Lake Worth,FL,33449-5438,26.5928737,-80.2023963,Palm Beach County
Willowbrook,SEC FM 1960 & Cutten Rd,6801 FM 1960 Rd W,Houston,TX,77069-3803,29.9693351,-95.5318277,Harris County
Boynton Beach West,SWC Boynton Beach & Hagen Ranch Rd,10201 Hagen Ranch Rd,Boynton Beach,FL,33437-3758,26.5253861,-80.1655882,Palm Beach County
Waterford Park,NWC Veterans Pkwy & Broadway St,1125 Veterans Pkwy,Clarksville,IN,47129-2664,38.3274457,-85.7656478,Clark County
Durham SE,SEC I-40 & Hwy 751,8210 Renaissance Pkwy,Durham,NC,27713-6688,35.9027002,-78.9566189,Durham County
